twotheta,intensity
46.4258,973
46.4463,970
46.4668,939
46.4872,901
46.5077,926
46.5281,945
46.5486,942
46.5691,880
46.5895,971
46.61,873
46.6305,978
46.6509,925
46.6714,911
46.6919,925
46.7123,901
46.7328,907
46.7533,925
46.7737,876
46.7942,882
46.8146,946
46.8351,933
46.8556,937
46.876,934
46.8965,983
46.917,912
46.9374,941
46.9579,968
46.9784,920
46.9988,913
47.0193,895
47.0397,936
47.0602,900
47.0807,952
47.1011,935
47.1216,927
47.1421,902
47.1625,881
47.183,894
47.2035,902
47.2239,911
47.2444,910
47.2648,872
47.2853,966
47.3058,950
47.3262,893
47.3467,938
47.3672,858
47.3876,861
47.4081,898
47.4286,907
47.449,943
47.4695,885
47.49,879
47.5104,911
47.5309,892
47.5513,942
47.5718,908
47.5923,866
47.6127,913
47.6332,963
47.6537,906
47.6741,918
47.6946,969
47.7151,893
47.7355,919
47.756,911
47.7764,890
47.7969,883
47.8174,915
47.8378,876
47.8583,902
47.8788,950
47.8992,920
47.9197,886
47.9402,923
47.9606,882
47.9811,861
48.0015,879
48.022,863
48.0425,838
48.0629,886
48.0834,871
48.1039,925
48.1243,912
48.1448,914
48.1653,916
48.1857,888
48.2062,870
48.2267,904
48.2471,888
48.2676,845
48.288,908
48.3085,879
48.329,885
48.3494,897
48.3699,907
48.3904,951
48.4108,908
48.4313,922
48.4518,849
48.4722,891
48.4927,905
48.5131,862
48.5336,923
48.5541,833
48.5745,873
48.595,874
48.6155,909
48.6359,856
48.6564,890
48.6769,887
48.6973,883
48.7178,865
48.7382,942
48.7587,891
48.7792,910
48.7996,860
48.8201,917
48.8406,869
48.861,914
48.8815,878
48.902,913
48.9224,909
48.9429,858
48.9634,874
48.9838,846
49.0043,898
49.0247,900
49.0452,887
49.0657,890
49.0861,926
49.1066,872
49.1271,862
49.1475,931
49.168,925
49.1885,867
49.2089,834
49.2294,894
49.2498,905
49.2703,881
49.2908,898
49.3112,923
49.3317,865
49.3522,874
49.3726,887
49.3931,838
49.4136,938
49.434,903
49.4545,942
49.4749,861
49.4954,889
49.5159,876
49.5363,871
49.5568,890
49.5773,905
49.5977,904
49.6182,829
49.6387,937
49.6591,895
49.6796,954
49.7001,874
49.7205,866
49.741,932
49.7614,877
49.7819,925
49.8024,963
49.8228,903
49.8433,898
49.8638,914
49.8842,939
49.9047,891
49.9252,884
49.9456,903
49.9661,930
49.9865,854
50.007,910
50.0275,875
50.0479,916
50.0684,900
50.0889,913
50.1093,880
50.1298,889
50.1503,902
50.1707,886
50.1912,869
50.2116,897
50.2321,811
50.2526,858
50.273,852
50.2935,880
50.314,855
50.3344,859
50.3549,871
50.3754,908
50.3958,867
50.4163,880
50.4368,851
50.4572,855
50.4777,830
50.4981,857
50.5186,893
50.5391,873
50.5595,865
50.58,871
50.6005,854
50.6209,853
50.6414,860
50.6619,813
50.6823,872
50.7028,909
50.7232,815
50.7437,837
50.7642,846
50.7846,833
50.8051,843
50.8256,861
50.846,804
50.8665,904
50.887,947
50.9074,800
50.9279,919
50.9484,867
50.9688,878
50.9893,842
51.0097,914
51.0302,883
51.0507,880
51.0711,881
51.0916,887
51.1121,853
51.1325,917
51.153,866
51.1735,900
51.1939,865
51.2144,861
51.2348,909
51.2553,831
51.2758,883
51.2962,855
51.3167,818
51.3372,858
51.3576,880
51.3781,812
51.3986,857
51.419,882
51.4395,876
51.4599,846
51.4804,834
51.5009,863
51.5213,864
51.5418,840
51.5623,822
51.5827,896
51.6032,866
51.6237,824
51.6441,898
51.6646,899
51.6851,794
51.7055,867
51.726,880
51.7464,780
51.7669,877
51.7874,835
51.8078,852
51.8283,836
51.8488,858
51.8692,866
51.8897,831
51.9102,802
51.9306,876
51.9511,783
51.9715,835
51.992,889
52.0125,764
52.0329,819
52.0534,884
52.0739,835
52.0943,820
52.1148,860
52.1353,810
52.1557,852
52.1762,835
52.1966,836
52.2171,840
52.2376,797
52.258,887
52.2785,881
52.299,831
52.3194,819
52.3399,835
52.3604,871
52.3808,802
52.4013,829
52.4218,861
52.4422,869
52.4627,861
52.4831,887
52.5036,864
52.5241,831
52.5445,803
52.565,859
52.5855,803
52.6059,834
52.6264,823
52.6469,851
52.6673,806
52.6878,831
52.7082,816
52.7287,853
52.7492,809
52.7696,850
52.7901,812
52.8106,881
52.831,836
52.8515,813
52.872,827
52.8924,830
52.9129,837
52.9333,825
52.9538,813
52.9743,763
52.9947,892
53.0152,770
53.0357,814
53.0561,872
53.0766,843
53.0971,880
53.1175,849
53.138,843
53.1585,835
53.1789,786
53.1994,829
53.2198,843
53.2403,805
53.2608,813
53.2812,786
53.3017,853
53.3222,869
53.3426,906
53.3631,850
53.3836,820
53.404,853
53.4245,857
53.4449,812
53.4654,822
53.4859,756
53.5063,816
53.5268,861
53.5473,872
53.5677,777
53.5882,790
53.6087,844
53.6291,833
53.6496,826
53.67,831
53.6905,815
53.711,814
53.7314,792
53.7519,788
53.7724,823
53.7928,798
53.8133,820
53.8338,810
53.8542,824
53.8747,806
53.8952,861
53.9156,784
53.9361,772
53.9565,784
53.977,867
53.9975,797
54.0179,851
54.0384,854
54.0589,796
54.0793,850
54.0998,831
54.1203,809
54.1407,823
54.1612,796
54.1816,855
54.2021,836
54.2226,808
54.243,799
54.2635,827
54.284,848
54.3044,798
54.3249,819
54.3454,862
54.3658,830
54.3863,827
54.4067,814
54.4272,802
54.4477,832
54.4681,810
54.4886,805
54.5091,812
54.5295,779
54.55,845
54.5705,834
54.5909,760
54.6114,869
54.6319,848
54.6523,841
54.6728,768
54.6932,862
54.7137,838
54.7342,808
54.7546,847
54.7751,820
54.7956,817
54.816,755
54.8365,851
54.857,827
54.8774,787
54.8979,823
54.9183,808
54.9388,858
54.9593,790
54.9797,832
55.0002,771
55.0207,814
55.0411,827
55.0616,852
55.0821,769
55.1025,847
55.123,770
55.1434,819
55.1639,879
55.1844,754
55.2048,836
55.2253,822
55.2458,804
55.2662,819
55.2867,810
55.3072,798
55.3276,854
55.3481,806
55.3686,844
55.389,806
55.4095,848
55.4299,764
55.4504,826
55.4709,816
55.4913,834
55.5118,809
55.5323,820
55.5527,786
55.5732,829
55.5937,806
55.6141,845
55.6346,849
55.655,870
55.6755,804
55.696,826
55.7164,820
55.7369,805
55.7574,822
55.7778,820
55.7983,772
55.8188,769
55.8392,780
55.8597,807
55.8801,779
55.9006,780
55.9211,783
55.9415,828
55.962,773
55.9825,824
56.0029,844
56.0234,793
56.0439,796
56.0643,840
56.0848,789
56.1053,805
56.1257,862
56.1462,778
56.1666,800
56.1871,793
56.2076,798
56.228,786
56.2485,772
56.269,811
56.2894,794
56.3099,770
56.3304,810
56.3508,782
56.3713,801
56.3917,800
56.4122,811
56.4327,805
56.4531,841
56.4736,845
56.4941,836
56.5145,847
56.535,791
56.5555,791
56.5759,835
56.5964,824
56.6168,864
56.6373,823
56.6578,816
56.6782,764
56.6987,794
56.7192,785
56.7396,805
56.7601,805
56.7806,807
56.801,816
56.8215,788
56.842,775
56.8624,765
56.8829,784
56.9033,804
56.9238,811
56.9443,844
56.9647,812
56.9852,832
57.0057,816
57.0261,826
57.0466,778
57.0671,779
57.0875,857
57.108,793
57.1284,768
57.1489,816
57.1694,760
57.1898,820
57.2103,820
57.2308,803
57.2512,790
57.2717,805
57.2922,847
57.3126,815
57.3331,793
57.3535,800
57.374,828
57.3945,799
57.4149,839
57.4354,806
57.4559,835
57.4763,804
57.4968,785
57.5173,824
57.5377,743
57.5582,810
57.5787,794
57.5991,799
57.6196,786
57.64,843
57.6605,876
57.681,840
57.7014,816
57.7219,796
57.7424,821
57.7628,852
57.7833,827
57.8038,760
57.8242,782
57.8447,812
57.8651,791
57.8856,797
57.9061,724
57.9265,802
57.947,801
57.9675,814
57.9879,803
58.0084,813
58.0289,811
58.0493,836
58.0698,825
58.0902,748
58.1107,782
58.1312,759
58.1516,817
58.1721,855
58.1926,800
58.213,876
58.2335,778
58.254,838
58.2744,764
58.2949,827
58.3154,835
58.3358,792
58.3563,819
58.3767,796
58.3972,758
58.4177,776
58.4381,863
58.4586,805
58.4791,759
58.4995,833
58.52,802
58.5405,833
58.5609,804
58.5814,783
58.6018,834
58.6223,772
58.6428,818
58.6632,810
58.6837,816
58.7042,848
58.7246,816
58.7451,814
58.7656,831
58.786,802
58.8065,839
58.8269,805
58.8474,805
58.8679,756
58.8883,841
58.9088,778
58.9293,811
58.9497,832
58.9702,791
58.9907,799
59.0111,755
59.0316,781
59.0521,820
59.0725,829
59.093,789
59.1134,814
59.1339,798
59.1544,792
59.1748,819
59.1953,773
59.2158,832
59.2362,774
59.2567,817
59.2772,776
59.2976,777
59.3181,807
59.3385,757
59.359,809
59.3795,782
59.3999,824
59.4204,772
59.4409,803
59.4613,807
59.4818,821
59.5023,822
59.5227,831
59.5432,821
59.5636,839
59.5841,782
59.6046,808
59.625,826
59.6455,838
59.666,811
59.6864,806
59.7069,811
59.7274,776
59.7478,784
59.7683,758
59.7888,800
59.8092,770
59.8297,813
59.8501,743
59.8706,813
59.8911,774
59.9115,776
59.932,849
59.9525,784
59.9729,817
59.9934,812
60.0139,824
60.0343,797
60.0548,789
60.0752,811
60.0957,807
60.1162,791
60.1366,815
60.1571,734
60.1776,826
60.198,803
60.2185,794
60.239,815
60.2594,824
60.2799,798
60.3003,772
60.3208,772
60.3413,832
60.3617,815
60.3822,842
60.4027,798
60.4231,796
60.4436,764
60.4641,815
60.4845,809
60.505,818
60.5255,798
60.5459,841
60.5664,810
60.5868,778
60.6073,815
60.6278,820
60.6482,794
60.6687,800
60.6892,875
60.7096,826
60.7301,789
60.7506,827
60.771,774
60.7915,824
60.8119,810
60.8324,802
60.8529,829
60.8733,785
60.8938,813
60.9143,768
60.9347,816
60.9552,810
60.9757,798
60.9961,795
61.0166,823
61.037,846
61.0575,808
61.078,794
61.0984,796
61.1189,813
61.1394,799
61.1598,776
61.1803,781
61.2008,815
61.2212,791
61.2417,783
61.2622,800
61.2826,770
61.3031,814
61.3235,813
61.344,847
61.3645,785
61.3849,880
61.4054,781
61.4259,822
61.4463,852
61.4668,856
61.4873,768
61.5077,815
61.5282,824
61.5486,830
61.5691,790
61.5896,807
61.61,814
61.6305,818
61.651,826
61.6714,834
61.6919,758
61.7124,818
61.7328,838
61.7533,820
61.7737,795
61.7942,847
61.8147,842
61.8351,881
61.8556,825
61.8761,806
61.8965,847
61.917,838
61.9375,834
61.9579,834
61.9784,926
61.9989,816
62.0193,850
62.0398,808
62.0602,854
62.0807,901
62.1012,873
62.1216,855
62.1421,849
62.1626,891
62.183,870
62.2035,888
62.224,907
62.2444,793
62.2649,924
62.2853,907
62.3058,931
62.3263,918
62.3467,952
62.3672,933
62.3877,978
62.4081,946
62.4286,992
62.4491,1040
62.4695,1043
62.49,998
62.5104,1045
62.5309,1118
62.5514,1163
62.5718,1218
62.5923,1189
62.6128,1259
62.6332,1250
62.6537,1307
62.6742,1289
62.6946,1332
62.7151,1284
62.7356,1344
62.756,1336
62.7765,1355
62.7969,1293
62.8174,1362
62.8379,1217
62.8583,1299
62.8788,1290
62.8993,1215
62.9197,1185
62.9402,1100
62.9607,1077
62.9811,1077
63.0016,1083
63.022,1019
63.0425,969
63.063,994
63.0834,966
63.1039,940
63.1244,977
63.1448,932
63.1653,880
63.1858,909
63.2062,855
63.2267,886
63.2471,858
63.2676,866
63.2881,928
63.3085,852
63.329,860
63.3495,867
63.3699,832
63.3904,823
63.4109,792
63.4313,895
63.4518,798
63.4723,757
63.4927,826
63.5132,838
63.5336,835
63.5541,829
63.5746,834
63.595,786
63.6155,767
63.636,828
63.6564,767
63.6769,886
63.6974,836
63.7178,801
63.7383,815
63.7587,818
63.7792,797
63.7997,816
63.8201,833
63.8406,794
63.8611,872
63.8815,802
63.902,856
63.9225,829
63.9429,769
63.9634,804
63.9838,772
64.0043,784
64.0248,827
64.0452,784
64.0657,781
64.0862,801
64.1066,754
64.1271,789
64.1476,767
64.168,828
64.1885,762
64.209,823
64.2294,805
64.2499,806
64.2703,789
64.2908,786
64.3113,813
64.3317,823
64.3522,812
64.3727,767
64.3931,754
64.4136,800
64.4341,826
64.4545,801
64.475,790
64.4954,722
64.5159,775
64.5364,778
64.5568,804
64.5773,844
64.5978,790
64.6182,799
64.6387,782
64.6592,760
64.6796,810
64.7001,770
64.7206,765
64.741,786
64.7615,768
64.7819,815
64.8024,801
64.8229,737
64.8433,784
64.8638,758
64.8843,754
64.9047,780
64.9252,762
64.9457,800
64.9661,804
64.9866,794
65.007,794
65.0275,786
65.048,764
65.0684,765
65.0889,719
65.1094,773
65.1298,730
65.1503,749
65.1708,761
65.1912,795
65.2117,774
65.2321,804
65.2526,765
65.2731,786
65.2935,803
65.314,770
65.3345,775
65.3549,798
65.3754,734
65.3959,709
65.4163,767
65.4368,759
65.4573,792
65.4777,797
65.4982,788
65.5186,725
65.5391,766
65.5596,792
65.58,790
65.6005,796
65.621,785
65.6414,771
65.6619,815
65.6824,761
65.7028,754
65.7233,737
65.7437,752
65.7642,731
65.7847,738
65.8051,725
65.8256,771
65.8461,804
65.8665,764
65.887,751
65.9075,748
65.9279,806
65.9484,769
65.9688,727
65.9893,769
66.0098,720
66.0302,746
66.0507,768
66.0712,766
66.0916,778
66.1121,779
66.1326,744
66.153,782
66.1735,722
66.194,748
66.2144,689
66.2349,728
66.2553,799
66.2758,771
66.2963,791
66.3167,754
66.3372,758
66.3577,712
66.3781,779
66.3986,741
66.4191,748
66.4395,714
66.46,759
66.4804,813
66.5009,759
66.5214,753
66.5418,761
66.5623,738
66.5828,732
66.6032,779
66.6237,750
66.6442,767
66.6646,748
66.6851,813
66.7055,792
66.726,801
66.7465,721
66.7669,718
66.7874,775
66.8079,780
66.8283,745
66.8488,764
66.8693,743
66.8897,763
66.9102,714
66.9307,739
66.9511,772
66.9716,753
66.992,724
67.0125,675
67.033,749
67.0534,725
67.0739,737
67.0944,752
67.1148,729
67.1353,700
67.1558,765
67.1762,747
67.1967,758
67.2171,721
67.2376,739
67.2581,740
67.2785,782
67.299,740
67.3195,740
67.3399,785
67.3604,724
67.3809,745
67.4013,744
67.4218,751
67.4422,767
67.4627,698
67.4832,758
67.5036,749
67.5241,695
67.5446,747
67.565,777
67.5855,756
67.606,720
67.6264,707
67.6469,771
67.6674,733
67.6878,787
67.7083,736
67.7287,752
67.7492,747
67.7697,764
67.7901,751
67.8106,740
67.8311,783
67.8515,717
67.872,746
67.8925,767
67.9129,742
67.9334,775
67.9538,787
67.9743,723
67.9948,759
68.0152,701
68.0357,773
68.0562,698
68.0766,720
68.0971,735
68.1176,725
68.138,729
68.1585,694
68.1789,741
68.1994,717
68.2199,773
68.2403,743
68.2608,721
68.2813,706
68.3017,732
68.3222,719
68.3427,710
68.3631,710
68.3836,768
68.4041,752
68.4245,704
68.445,696
68.4654,727
68.4859,730
68.5064,707
68.5268,741
68.5473,698
68.5678,734
68.5882,748
68.6087,715
68.6292,769
68.6496,711
68.6701,747
68.6905,747
68.711,740
68.7315,725
68.7519,727
68.7724,724
68.7929,770
68.8133,739
68.8338,736
68.8543,733
68.8747,742
68.8952,721
68.9156,758
68.9361,730
68.9566,729
68.977,728
68.9975,751
69.018,741
69.0384,696
69.0589,705
69.0794,730
69.0998,712
69.1203,743
69.1408,705
69.1612,728
69.1817,716
69.2021,745
69.2226,753
69.2431,748
69.2635,724
69.284,710
69.3045,748
69.3249,770
69.3454,655
69.3659,759
69.3863,733
69.4068,718
69.4272,734
69.4477,675
69.4682,767
69.4886,720
69.5091,747
69.5296,772
69.55,707
69.5705,702
69.591,767
69.6114,788
69.6319,745
69.6523,654
69.6728,691
69.6933,708
69.7137,720
69.7342,708
69.7547,658
69.7751,711
69.7956,721
69.8161,722
69.8365,745
69.857,733
69.8775,714
69.8979,712
69.9184,668
69.9388,689
69.9593,707
69.9798,707
70.0002,687
70.0207,731
70.0412,711
70.0616,700
70.0821,679
70.1026,696
70.123,684
70.1435,691
70.1639,709
70.1844,657
70.2049,640
70.2253,679
70.2458,681
70.2663,725
70.2867,704
70.3072,710
70.3277,692
70.3481,718
70.3686,698
70.389,680
70.4095,702
70.43,732
70.4504,712
70.4709,702
70.4914,723
70.5118,703
70.5323,693
70.5528,685
70.5732,713
70.5937,668
70.6142,730
70.6346,697
70.6551,693
70.6755,721
70.696,714
70.7165,640
70.7369,666
70.7574,657
70.7779,712
70.7983,686
70.8188,738
70.8393,728
70.8597,679
70.8802,672
70.9006,718
70.9211,674
70.9416,699
70.962,702
70.9825,686
71.003,708
71.0234,724
71.0439,701
71.0644,709
71.0848,728
71.1053,680
71.1257,736
71.1462,695
71.1667,721
71.1871,690
71.2076,677
71.2281,669
71.2485,675
71.269,696
71.2895,714
71.3099,739
71.3304,711
71.3509,688
71.3713,753
71.3918,682
71.4122,707
71.4327,673
71.4532,718
71.4736,717
71.4941,668
71.5146,683
71.535,721
71.5555,677
71.576,662
71.5964,669
71.6169,683
71.6373,723
71.6578,706
71.6783,724
71.6987,670
71.7192,719
71.7397,677
71.7601,709
71.7806,677
71.8011,704
71.8215,698
71.842,683
71.8624,665
71.8829,652
71.9034,687
71.9238,679
71.9443,735
71.9648,664
71.9852,701
72.0057,684
72.0262,646
72.0466,651
72.0671,703
72.0876,633
72.108,664
72.1285,776
72.1489,693
72.1694,656
72.1899,713
72.2103,679
72.2308,686
72.2513,635
72.2717,681
72.2922,681
72.3127,671
72.3331,679
72.3536,696
72.374,706
72.3945,662
72.415,612
72.4354,656
72.4559,730
72.4764,670
72.4968,727
72.5173,659
72.5378,725
72.5582,723
72.5787,682
72.5991,678
72.6196,688
72.6401,676
72.6605,650
72.681,686
72.7015,649
72.7219,698
72.7424,677
72.7629,677
72.7833,713
72.8038,666
72.8243,669
72.8447,716
72.8652,663
72.8856,688
72.9061,642
72.9266,645
72.947,662
72.9675,707
72.988,656
73.0084,628
73.0289,665
73.0494,668
73.0698,687
73.0903,676
73.1107,675
73.1312,652
73.1517,664
73.1721,743
73.1926,678
73.2131,641
73.2335,654
73.254,665
73.2745,667
73.2949,676
73.3154,693
73.3358,685
73.3563,650
73.3768,634
73.3972,696
73.4177,659
73.4382,685
73.4586,664
73.4791,731
73.4996,667
73.52,676
73.5405,680
73.561,688
73.5814,680
73.6019,654
73.6223,651
73.6428,665
73.6633,642
73.6837,660
73.7042,633
73.7247,689
73.7451,628
73.7656,685
73.7861,706
73.8065,709
73.827,628
73.8474,630
73.8679,700
73.8884,628
73.9088,692
73.9293,675
73.9498,661
73.9702,630
73.9907,678
74.0112,674
74.0316,654
74.0521,650
74.0725,657
74.093,652
74.1135,710
74.1339,660
74.1544,708
74.1749,651
74.1953,657
74.2158,708
74.2363,664
74.2567,685
74.2772,672
74.2977,663
74.3181,685
74.3386,670
74.359,670
74.3795,642
74.4,689
74.4204,630
74.4409,698
74.4614,605
74.4818,677
74.5023,649
74.5228,645
74.5432,653
74.5637,676
74.5841,718
74.6046,669
74.6251,681
74.6455,677
74.666,689
74.6865,696
74.7069,660
74.7274,669
74.7479,668
74.7683,690
74.7888,721
74.8092,669
74.8297,699
74.8502,690
74.8706,666
74.8911,686
74.9116,721
74.932,697
74.9525,722
74.973,770
74.9934,784
75.0139,739
75.0344,756
75.0548,722
75.0753,734
75.0957,784
75.1162,721
75.1367,731
75.1571,835
75.1776,769
75.1981,741
75.2185,804
75.239,771
75.2595,769
75.2799,798
75.3004,801
75.3208,806
75.3413,741
75.3618,774
75.3822,718
75.4027,708
75.4232,705
75.4436,762
75.4641,718
75.4846,784
75.505,762
75.5255,720
75.5459,678
75.5664,742
75.5869,722
75.6073,676
75.6278,740
75.6483,689
75.6687,684
75.6892,687
75.7097,712
75.7301,622
75.7506,682
75.7711,638
75.7915,666
75.812,694
75.8324,699
75.8529,672
75.8734,680
75.8938,608
75.9143,663
75.9348,693
75.9552,660
75.9757,653
75.9962,658
76.0166,643
76.0371,615
76.0575,657
76.078,648
76.0985,666
76.1189,682
76.1394,632
76.1599,680
76.1803,625
76.2008,654
76.2213,611
76.2417,647
76.2622,605
76.2826,675
76.3031,618
76.3236,684
76.344,702
76.3645,650
76.385,655
76.4054,630
76.4259,621
76.4464,668
76.4668,624
76.4873,641
76.5078,699
76.5282,636
76.5487,655
76.5691,640
76.5896,659
76.6101,625
76.6305,636
76.651,616
76.6715,609
76.6919,631
76.7124,625
76.7329,633
76.7533,603
76.7738,601
76.7942,632
76.8147,653
76.8352,658
76.8556,592
76.8761,641
76.8966,629
76.917,629
76.9375,649
76.958,664
76.9784,633
76.9989,668
77.0193,669
77.0398,617
77.0603,639
77.0807,608
77.1012,660
77.1217,582
77.1421,621
77.1626,624
77.1831,624
77.2035,614
77.224,610
77.2445,638
77.2649,635
77.2854,606
77.3058,598
77.3263,654
77.3468,596
77.3672,657
77.3877,626
77.4082,651
77.4286,598
77.4491,642
77.4696,610
77.49,619
77.5105,632
77.5309,674
77.5514,669
77.5719,626
77.5923,660
77.6128,625
77.6333,690
77.6537,600
77.6742,620
77.6947,562
77.7151,605
77.7356,633
77.756,620
77.7765,595
77.797,605
77.8174,558
77.8379,595
77.8584,617
77.8788,626
77.8993,643
77.9198,598
77.9402,622
77.9607,573
77.9812,645
78.0016,635
78.0221,623
78.0425,645
78.063,642
78.0835,609
78.1039,573
78.1244,666
78.1449,580
78.1653,632
78.1858,584
78.2063,592
78.2267,657
78.2472,640
78.2676,628
78.2881,642
78.3086,622
78.329,633
78.3495,655
78.37,638
78.3904,613
78.4109,605
78.4314,647
78.4518,618
78.4723,642
78.4928,614
78.5132,616
78.5337,597
78.5541,637
78.5746,608
78.5951,605
78.6155,628
78.636,650
78.6565,621
78.6769,621
78.6974,657
78.7179,650
78.7383,682
78.7588,591
78.7792,621
78.7997,613
78.8202,651
78.8406,607
78.8611,647
78.8816,649
78.902,592
78.9225,616
78.943,647
78.9634,654
78.9839,671
79.0043,661
79.0248,653
79.0453,710
79.0657,678
79.0862,695
79.1067,649
79.1271,675
79.1476,692
79.1681,704
79.1885,707
79.209,730
79.2295,697
79.2499,678
79.2704,659
79.2908,706
79.3113,704
79.3318,676
79.3522,731
79.3727,681
79.3932,722
79.4136,682
79.4341,652
79.4546,650
79.475,653
79.4955,696
79.5159,650
79.5364,656
79.5569,615
79.5773,652
79.5978,637
79.6183,585
79.6387,598
79.6592,590
79.6797,638
79.7001,609
79.7206,643
79.741,640
79.7615,635
79.782,621
79.8024,601
79.8229,643
79.8434,613
79.8638,585
79.8843,567
79.9048,580
79.9252,578
79.9457,590
79.9662,579
79.9866,600
80.0071,590
