twotheta,intensity
41.0779,4047
41.0984,4091
41.1189,4163
41.1393,4069
41.1598,4027
41.1803,4176
41.2007,4108
41.2212,4061
41.2417,4086
41.2621,4005
41.2826,4150
41.303,3944
41.3235,4149
41.344,4199
41.3644,4069
41.3849,4068
41.4054,4048
41.4258,4052
41.4463,3969
41.4668,4060
41.4872,4115
41.5077,4015
41.5281,3990
41.5486,4034
41.5691,4167
41.5895,4097
41.61,4086
41.6305,4073
41.6509,4089
41.6714,4028
41.6919,4075
41.7123,4077
41.7328,3954
41.7533,4113
41.7737,4153
41.7942,4153
41.8146,4288
41.8351,4088
41.8556,4001
41.876,4160
41.8965,4130
41.917,4112
41.9374,4100
41.9579,4056
41.9784,4099
41.9988,4250
42.0193,4064
42.0397,4147
42.0602,4173
42.0807,4079
42.1011,4089
42.1216,4214
42.1421,4050
42.1625,4151
42.183,4041
42.2035,3983
42.2239,4145
42.2444,4152
42.2648,4142
42.2853,4213
42.3058,4060
42.3262,4034
42.3467,4041
42.3672,4074
42.3876,4001
42.4081,4143
42.4286,4230
42.449,4174
42.4695,4300
42.49,4198
42.5104,4196
42.5309,4211
42.5513,4219
42.5718,4216
42.5923,4140
42.6127,4214
42.6332,4250
42.6537,4261
42.6741,4286
42.6946,4164
42.7151,4206
42.7355,4144
42.756,4227
42.7764,4320
42.7969,4279
42.8174,4247
42.8378,4387
42.8583,4327
42.8788,4378
42.8992,4254
42.9197,4309
42.9402,4467
42.9606,4401
42.9811,4377
43.0015,4413
43.022,4425
43.0425,4194
43.0629,4321
43.0834,4407
43.1039,4449
43.1243,4363
43.1448,4455
43.1653,4310
43.1857,4446
43.2062,4349
43.2267,4292
43.2471,4269
43.2676,4426
43.288,4377
43.3085,4246
43.329,4338
43.3494,4428
43.3699,4459
43.3904,4468
43.4108,4361
43.4313,4197
43.4518,4251
43.4722,4447
43.4927,4391
43.5131,4304
43.5336,4394
43.5541,4343
43.5745,4474
43.595,4406
43.6155,4388
43.6359,4292
43.6564,4298
43.6769,4391
43.6973,4315
43.7178,4353
43.7382,4325
43.7587,4181
43.7792,4209
43.7996,4231
43.8201,4270
43.8406,4361
43.861,4338
43.8815,4324
43.902,4301
43.9224,4401
43.9429,4299
43.9634,4218
43.9838,4275
44.0043,4209
44.0247,4266
44.0452,4280
44.0657,4226
44.0861,4275
44.1066,4180
44.1271,4147
44.1475,4228
44.168,4033
44.1885,4261
44.2089,4289
44.2294,4153
44.2498,4144
44.2703,4185
44.2908,3979
44.3112,4197
44.3317,4187
44.3522,4105
44.3726,4008
44.3931,4268
44.4136,4237
44.434,4120
44.4545,4041
44.4749,4225
44.4954,4163
44.5159,4016
44.5363,4119
44.5568,4029
44.5773,4127
44.5977,4093
44.6182,4144
44.6387,4040
44.6591,4155
44.6796,4079
44.7001,4024
44.7205,4096
44.741,4111
44.7614,4131
44.7819,4017
44.8024,4091
44.8228,4051
44.8433,4111
44.8638,4044
44.8842,3988
44.9047,4077
44.9252,4043
44.9456,4014
44.9661,4071
44.9865,3992
45.007,4000
45.0275,4012
45.0479,4034
45.0684,4145
45.0889,4060
45.1093,4040
45.1298,4044
45.1503,4095
45.1707,3917
45.1912,3956
45.2116,3933
45.2321,4001
45.2526,4076
45.273,3965
45.2935,3981
45.314,4053
45.3344,3979
45.3549,4069
45.3754,3959
45.3958,4122
45.4163,4087
45.4368,4015
45.4572,3976
45.4777,4077
45.4981,4033
45.5186,4064
45.5391,4057
45.5595,3976
45.58,4063
45.6005,4019
45.6209,3987
45.6414,3954
45.6619,3928
45.6823,4164
45.7028,4027
45.7232,4070
45.7437,4001
45.7642,3970
45.7846,3966
45.8051,3963
45.8256,3934
45.846,4033
45.8665,4031
45.887,3970
45.9074,3973
45.9279,4011
45.9484,4038
45.9688,4095
45.9893,4000
46.0097,3913
46.0302,3941
46.0507,4016
46.0711,3948
46.0916,3952
46.1121,3976
46.1325,4052
46.153,4053
46.1735,3961
46.1939,3938
46.2144,3964
46.2348,3900
46.2553,3918
46.2758,3970
46.2962,3977
46.3167,4016
46.3372,3835
46.3576,4074
46.3781,3892
46.3986,4040
46.419,3991
46.4395,3948
46.4599,3882
46.4804,3896
46.5009,3911
46.5213,3924
46.5418,3975
46.5623,3949
46.5827,3982
46.6032,4014
46.6237,3956
46.6441,3889
46.6646,3964
46.6851,3906
46.7055,3852
46.726,3958
46.7464,4031
46.7669,3860
46.7874,3866
46.8078,3885
46.8283,3909
46.8488,3833
46.8692,3845
46.8897,3961
46.9102,3982
46.9306,3837
46.9511,3915
46.9715,3944
46.992,3922
47.0125,3964
47.0329,3970
47.0534,3850
47.0739,3923
47.0943,3823
47.1148,3949
47.1353,3888
47.1557,3733
47.1762,3881
47.1966,3821
47.2171,3924
47.2376,3980
47.258,3986
47.2785,3837
47.299,3908
47.3194,3955
47.3399,3836
47.3604,3866
47.3808,3946
47.4013,3828
47.4218,3889
47.4422,3950
47.4627,3839
47.4831,3910
47.5036,3743
47.5241,3855
47.5445,3766
47.565,3920
47.5855,3835
47.6059,3900
47.6264,3920
47.6469,3877
47.6673,3810
47.6878,3854
47.7082,3782
47.7287,3798
47.7492,3896
47.7696,3865
47.7901,3934
47.8106,3965
47.831,3836
47.8515,3845
47.872,3903
47.8924,3785
47.9129,3928
47.9333,3905
47.9538,3891
47.9743,3954
47.9947,3896
48.0152,3810
48.0357,3810
48.0561,3924
48.0766,3901
48.0971,3827
48.1175,3838
48.138,3801
48.1585,3768
48.1789,3761
48.1994,3839
48.2198,3846
48.2403,3787
48.2608,3827
48.2812,3764
48.3017,3869
48.3222,3994
48.3426,3866
48.3631,3903
48.3836,3841
48.404,3817
48.4245,3852
48.4449,3807
48.4654,3889
48.4859,3769
48.5063,3825
48.5268,3810
48.5473,3815
48.5677,3763
48.5882,3870
48.6087,3742
48.6291,3734
48.6496,3770
48.67,3811
48.6905,3811
48.711,3776
48.7314,3904
48.7519,3784
48.7724,3831
48.7928,3788
48.8133,3796
48.8338,3807
48.8542,3828
48.8747,3743
48.8952,3884
48.9156,3770
48.9361,3865
48.9565,3815
48.977,3826
48.9975,3729
49.0179,3838
49.0384,3737
49.0589,3862
49.0793,3744
49.0998,3843
49.1203,3712
49.1407,3743
49.1612,3733
49.1816,3611
49.2021,3808
49.2226,3834
49.243,3883
49.2635,3847
49.284,3831
49.3044,3887
49.3249,3836
49.3454,3844
49.3658,3820
49.3863,3833
49.4067,3743
49.4272,3746
49.4477,3708
49.4681,3797
49.4886,3871
49.5091,3720
49.5295,3785
49.55,3856
49.5705,3857
49.5909,3814
49.6114,3853
49.6319,3750
49.6523,3816
49.6728,3890
49.6932,3907
49.7137,3746
49.7342,3853
49.7546,3825
49.7751,3856
49.7956,3796
49.816,3747
49.8365,3802
49.857,3810
49.8774,3818
49.8979,3857
49.9183,3720
49.9388,3723
49.9593,3873
49.9797,3773
50.0002,3814
50.0207,3798
50.0411,3728
50.0616,3815
50.0821,3749
50.1025,3842
50.123,3775
50.1434,3791
50.1639,3786
50.1844,3817
50.2048,3716
50.2253,3641
50.2458,3905
50.2662,3717
50.2867,3825
50.3072,3940
50.3276,3778
50.3481,3752
50.3686,3756
50.389,3820
50.4095,3752
50.4299,3777
50.4504,3764
50.4709,3833
50.4913,3850
50.5118,3823
50.5323,3678
50.5527,3913
50.5732,3804
50.5937,3952
50.6141,3791
50.6346,3756
50.655,3937
50.6755,3775
50.696,3775
50.7164,3761
50.7369,3875
50.7574,3821
50.7778,3731
50.7983,3865
50.8188,3757
50.8392,3818
50.8597,3830
50.8801,3752
50.9006,3764
50.9211,3801
50.9415,3795
50.962,3808
50.9825,3828
51.0029,3870
51.0234,3779
51.0439,3926
51.0643,3958
51.0848,3975
51.1053,3902
51.1257,3870
51.1462,3870
51.1666,3904
51.1871,3900
51.2076,3883
51.228,3875
51.2485,3979
51.269,4012
51.2894,3892
51.3099,3898
51.3304,3916
51.3508,3925
51.3713,3902
51.3917,3863
51.4122,3781
51.4327,3915
51.4531,3838
51.4736,3887
51.4941,3922
51.5145,3866
51.535,3965
51.5555,3797
51.5759,3858
51.5964,3889
51.6168,3939
51.6373,3969
51.6578,3881
51.6782,3914
51.6987,3902
51.7192,3811
51.7396,3993
51.7601,3789
51.7806,3985
51.801,3829
51.8215,3866
51.842,3836
51.8624,3663
51.8829,3929
51.9033,3836
51.9238,3802
51.9443,3873
51.9647,3831
51.9852,3893
52.0057,3889
52.0261,3862
52.0466,3861
52.0671,3892
52.0875,3885
52.108,3777
52.1284,3789
52.1489,3748
52.1694,3933
52.1898,3882
52.2103,3814
52.2308,3755
52.2512,3849
52.2717,3929
52.2922,3918
52.3126,3932
52.3331,3926
52.3535,3808
52.374,3915
52.3945,3918
52.4149,3903
52.4354,3861
52.4559,3951
52.4763,3938
52.4968,4009
52.5173,3869
52.5377,3879
52.5582,3890
52.5787,3908
52.5991,3838
52.6196,3905
52.64,3904
52.6605,3829
52.681,3860
52.7014,3959
52.7219,3941
52.7424,3913
52.7628,3830
52.7833,3945
52.8038,3865
52.8242,3970
52.8447,3855
52.8651,3844
52.8856,3814
52.9061,3919
52.9265,3818
52.947,3904
52.9675,3887
52.9879,4074
53.0084,3830
53.0289,3985
53.0493,3941
53.0698,4017
53.0902,3884
53.1107,3907
53.1312,3892
53.1516,3903
53.1721,4006
53.1926,3927
53.213,3898
53.2335,3842
53.254,3923
53.2744,3806
53.2949,3907
53.3154,3958
53.3358,3845
53.3563,3960
53.3767,3851
53.3972,3872
53.4177,4001
53.4381,3802
53.4586,3884
53.4791,3786
53.4995,3823
53.52,3839
53.5405,3851
53.5609,3887
53.5814,3766
53.6018,3765
53.6223,3894
53.6428,3796
53.6632,3869
53.6837,3971
53.7042,3756
53.7246,3825
53.7451,3875
53.7656,3874
53.786,3800
53.8065,3844
53.8269,3828
53.8474,3847
53.8679,3756
53.8883,3813
53.9088,3844
53.9293,3893
53.9497,3882
53.9702,3727
53.9907,3886
54.0111,3918
54.0316,3860
54.0521,3808
54.0725,3818
54.093,3794
54.1134,3756
54.1339,3778
54.1544,3842
54.1748,3752
54.1953,3841
54.2158,3798
54.2362,3817
54.2567,3773
54.2772,3617
54.2976,3792
54.3181,3730
54.3385,3784
54.359,3685
54.3795,3890
54.3999,3823
54.4204,3821
54.4409,3700
54.4613,3858
54.4818,3857
54.5023,3782
54.5227,3734
54.5432,3713
54.5636,3712
54.5841,3804
54.6046,3693
54.625,3604
54.6455,3718
54.666,3726
54.6864,3732
54.7069,3738
54.7274,3722
54.7478,3741
54.7683,3662
54.7888,3789
54.8092,3884
54.8297,3875
54.8501,3675
54.8706,3824
54.8911,3872
54.9115,3784
54.932,3683
54.9525,3822
54.9729,3796
54.9934,3736
55.0139,3867
55.0343,3794
55.0548,3749
55.0752,3636
55.0957,3779
55.1162,3838
55.1366,3792
55.1571,3788
55.1776,3701
55.198,3810
55.2185,3782
55.239,3700
55.2594,3763
55.2799,3649
55.3003,3680
55.3208,3666
55.3413,3784
55.3617,3752
55.3822,3649
55.4027,3760
55.4231,3760
55.4436,3719
55.4641,3719
55.4845,3676
55.505,3678
55.5255,3740
55.5459,3704
55.5664,3773
55.5868,3719
55.6073,3747
55.6278,3853
55.6482,3708
55.6687,3706
55.6892,3807
55.7096,3644
55.7301,3749
55.7506,3574
55.771,3670
55.7915,3685
55.8119,3634
55.8324,3630
55.8529,3647
55.8733,3724
55.8938,3687
55.9143,3735
55.9347,3612
55.9552,3604
55.9757,3629
55.9961,3649
56.0166,3577
56.037,3705
56.0575,3604
56.078,3676
56.0984,3679
56.1189,3667
56.1394,3652
56.1598,3749
56.1803,3591
56.2008,3630
56.2212,3724
56.2417,3712
56.2622,3649
56.2826,3690
56.3031,3662
56.3235,3663
56.344,3680
56.3645,3628
56.3849,3689
56.4054,3585
56.4259,3638
56.4463,3603
56.4668,3622
56.4873,3619
56.5077,3722
56.5282,3673
56.5486,3708
56.5691,3688
56.5896,3629
56.61,3660
56.6305,3656
56.651,3652
56.6714,3738
56.6919,3641
56.7124,3753
56.7328,3652
56.7533,3672
56.7737,3610
56.7942,3702
56.8147,3667
56.8351,3652
56.8556,3715
56.8761,3748
56.8965,3653
56.917,3710
56.9375,3564
56.9579,3567
56.9784,3747
56.9989,3689
57.0193,3706
57.0398,3616
57.0602,3608
57.0807,3526
57.1012,3567
57.1216,3569
57.1421,3721
57.1626,3736
57.183,3631
57.2035,3624
57.224,3677
57.2444,3715
57.2649,3689
57.2853,3654
57.3058,3701
57.3263,3566
57.3467,3674
57.3672,3654
57.3877,3708
57.4081,3707
57.4286,3737
57.4491,3590
57.4695,3652
57.49,3611
57.5104,3672
57.5309,3745
57.5514,3553
57.5718,3759
57.5923,3688
57.6128,3716
57.6332,3760
57.6537,3670
57.6742,3650
57.6946,3678
57.7151,3658
57.7356,3559
57.756,3658
57.7765,3708
57.7969,3654
57.8174,3616
57.8379,3584
57.8583,3772
57.8788,3545
57.8993,3671
57.9197,3679
57.9402,3665
57.9607,3654
57.9811,3707
58.0016,3709
58.022,3624
58.0425,3743
58.063,3698
58.0834,3623
58.1039,3717
58.1244,3710
58.1448,3695
58.1653,3653
58.1858,3621
58.2062,3746
58.2267,3725
58.2471,3605
58.2676,3558
58.2881,3595
58.3085,3703
58.329,3666
58.3495,3713
58.3699,3574
58.3904,3695
58.4109,3637
58.4313,3640
58.4518,3740
58.4723,3676
58.4927,3687
58.5132,3595
58.5336,3814
58.5541,3577
58.5746,3635
58.595,3650
58.6155,3624
58.636,3760
58.6564,3680
58.6769,3722
58.6974,3607
58.7178,3664
58.7383,3591
58.7587,3654
58.7792,3544
58.7997,3671
58.8201,3683
58.8406,3681
58.8611,3654
58.8815,3695
58.902,3698
58.9225,3673
58.9429,3580
58.9634,3662
58.9838,3650
59.0043,3723
59.0248,3642
59.0452,3621
59.0657,3670
59.0862,3630
59.1066,3609
59.1271,3650
59.1476,3716
59.168,3630
59.1885,3642
59.209,3603
59.2294,3684
59.2499,3739
59.2703,3671
59.2908,3669
59.3113,3624
59.3317,3640
59.3522,3626
59.3727,3659
59.3931,3721
59.4136,3699
59.4341,3645
59.4545,3695
59.475,3578
59.4954,3716
59.5159,3736
59.5364,3707
59.5568,3725
59.5773,3704
59.5978,3764
59.6182,3625
59.6387,3581
59.6592,3662
59.6796,3686
59.7001,3665
59.7206,3737
59.741,3797
59.7615,3643
59.7819,3668
59.8024,3609
59.8229,3604
59.8433,3651
59.8638,3601
59.8843,3597
59.9047,3686
59.9252,3806
59.9457,3683
59.9661,3700
59.9866,3629
60.007,3673
60.0275,3711
60.048,3710
60.0684,3665
60.0889,3745
60.1094,3705
60.1298,3706
60.1503,3760
60.1708,3534
60.1912,3675
60.2117,3615
60.2321,3650
60.2526,3703
60.2731,3649
60.2935,3695
60.314,3654
60.3345,3662
60.3549,3659
60.3754,3742
60.3959,3682
60.4163,3648
60.4368,3760
60.4573,3696
60.4777,3821
60.4982,3676
60.5186,3711
60.5391,3736
60.5596,3707
60.58,3818
60.6005,3746
60.621,3780
60.6414,3608
60.6619,3700
60.6824,3623
60.7028,3732
60.7233,3653
60.7437,3786
60.7642,3768
60.7847,3774
60.8051,3761
60.8256,3618
60.8461,3663
60.8665,3703
60.887,3684
60.9075,3756
60.9279,3792
60.9484,3819
60.9688,3699
60.9893,3741
61.0098,3682
61.0302,3706
61.0507,3749
61.0712,3707
61.0916,3659
61.1121,3828
61.1326,3742
61.153,3699
61.1735,3646
61.194,3674
61.2144,3731
61.2349,3779
61.2553,3767
61.2758,3684
61.2963,3671
61.3167,3740
61.3372,3901
61.3577,3700
61.3781,3683
61.3986,3879
61.4191,3691
61.4395,3724
61.46,3801
61.4804,3768
61.5009,3747
61.5214,3753
61.5418,3611
61.5623,3734
61.5828,3701
61.6032,3776
61.6237,3872
61.6442,3794
61.6646,3759
61.6851,3680
61.7055,3792
61.726,3730
61.7465,3777
61.7669,3754
61.7874,3854
61.8079,3766
61.8283,3731
61.8488,3726
61.8693,3809
61.8897,3766
61.9102,3849
61.9307,3801
61.9511,3816
61.9716,3813
61.992,3789
62.0125,3758
62.033,3816
62.0534,3771
62.0739,3830
62.0944,3832
62.1148,3845
62.1353,3828
62.1558,3848
62.1762,3901
62.1967,3756
62.2171,3801
62.2376,3816
62.2581,3811
62.2785,3783
62.299,3743
62.3195,3904
62.3399,3830
62.3604,3850
62.3809,4032
62.4013,3823
62.4218,3800
62.4422,3828
62.4627,3881
62.4832,3752
62.5036,3775
62.5241,3922
62.5446,3972
62.565,3823
62.5855,4013
62.606,3950
62.6264,3928
62.6469,3797
62.6674,3935
62.6878,3967
62.7083,3846
62.7287,3955
62.7492,3928
62.7697,3858
62.7901,3894
62.8106,3900
62.8311,3884
62.8515,4082
62.872,3988
62.8925,4022
62.9129,3978
62.9334,3809
62.9538,4007
62.9743,3992
62.9948,3913
63.0152,3971
63.0357,4021
63.0562,4036
63.0766,3961
63.0971,3949
63.1176,3877
63.138,3898
63.1585,3970
63.1789,3809
63.1994,3965
63.2199,3990
63.2403,4003
63.2608,3892
63.2813,4078
63.3017,3951
63.3222,3946
63.3427,4020
63.3631,3896
63.3836,3929
63.4041,3889
63.4245,3951
63.445,3974
63.4654,3971
63.4859,3924
63.5064,3856
63.5268,3895
63.5473,3940
63.5678,4013
63.5882,4004
63.6087,3863
63.6292,3935
63.6496,3836
63.6701,3864
63.6905,3974
63.711,3793
63.7315,3860
63.7519,3944
63.7724,3859
63.7929,3772
63.8133,3819
63.8338,3822
63.8543,3760
63.8747,3871
63.8952,3804
63.9156,3803
63.9361,4008
63.9566,3819
63.977,3812
63.9975,3713
64.018,3614
64.0384,3760
64.0589,3863
64.0794,3923
64.0998,3829
64.1203,3759
64.1408,3801
64.1612,3868
64.1817,3830
64.2021,3838
64.2226,3779
64.2431,3755
64.2635,3757
64.284,3754
64.3045,3763
64.3249,3814
64.3454,3915
64.3659,3699
64.3863,3751
64.4068,3673
64.4272,3780
64.4477,3762
64.4682,3673
64.4886,3827
64.5091,3687
64.5296,3667
64.55,3782
64.5705,3820
64.591,3781
64.6114,3712
64.6319,3848
64.6523,3687
64.6728,3714
64.6933,3763
64.7137,3739
64.7342,3718
64.7547,3793
64.7751,3705
64.7956,3767
64.8161,3748
64.8365,3699
64.857,3617
64.8775,3775
64.8979,3734
64.9184,3767
64.9388,3735
64.9593,3725
64.9798,3682
65.0002,3766
65.0207,3712
65.0412,3687
65.0616,3729
65.0821,3779
65.1026,3790
65.123,3793
65.1435,3736
65.1639,3815
65.1844,3772
65.2049,3574
65.2253,3732
65.2458,3675
65.2663,3821
65.2867,3783
65.3072,3772
65.3277,3730
65.3481,3714
65.3686,3668
65.389,3768
65.4095,3856
65.43,3712
65.4504,3724
65.4709,3620
65.4914,3792
65.5118,3692
65.5323,3549
65.5528,3657
65.5732,3699
65.5937,3831
65.6142,3729
65.6346,3729
65.6551,3747
65.6755,3747
65.696,3847
65.7165,3673
65.7369,3673
65.7574,3844
65.7779,3759
65.7983,3722
65.8188,3715
65.8393,3637
65.8597,3641
65.8802,3757
65.9006,3726
65.9211,3673
65.9416,3744
65.962,3729
65.9825,3699
66.003,3656
66.0234,3691
66.0439,3803
66.0644,3815
66.0848,3676
66.1053,3639
66.1257,3676
66.1462,3704
66.1667,3672
66.1871,3779
66.2076,3758
66.2281,3738
66.2485,3590
66.269,3654
66.2895,3696
66.3099,3584
66.3304,3638
66.3509,3536
66.3713,3611
66.3918,3589
66.4122,3563
66.4327,3554
66.4532,3657
66.4736,3637
66.4941,3654
66.5146,3780
66.535,3629
66.5555,3562
66.576,3655
66.5964,3636
66.6169,3668
66.6373,3732
66.6578,3678
66.6783,3670
66.6987,3600
66.7192,3665
66.7397,3693
66.7601,3705
66.7806,3646
66.8011,3684
66.8215,3566
66.842,3632
66.8624,3613
66.8829,3647
66.9034,3577
66.9238,3579
66.9443,3661
66.9648,3636
66.9852,3559
67.0057,3642
67.0262,3563
67.0466,3554
67.0671,3619
67.0876,3603
67.108,3593
67.1285,3687
67.1489,3528
67.1694,3559
67.1899,3604
67.2103,3457
67.2308,3670
67.2513,3620
67.2717,3652
67.2922,3574
67.3127,3575
67.3331,3624
67.3536,3596
67.374,3448
67.3945,3645
67.415,3521
67.4354,3540
67.4559,3635
67.4764,3512
67.4968,3550
67.5173,3480
67.5378,3572
67.5582,3581
67.5787,3584
67.5991,3472
67.6196,3546
67.6401,3544
67.6605,3624
67.681,3519
67.7015,3538
67.7219,3533
67.7424,3586
67.7629,3494
67.7833,3647
67.8038,3583
67.8243,3628
67.8447,3508
67.8652,3510
67.8856,3474
67.9061,3539
67.9266,3536
67.947,3622
67.9675,3487
67.988,3494
68.0084,3444
68.0289,3505
68.0494,3593
68.0698,3472
68.0903,3516
68.1107,3532
68.1312,3552
68.1517,3447
68.1721,3595
68.1926,3539
68.2131,3488
68.2335,3544
68.254,3514
68.2745,3609
68.2949,3656
68.3154,3455
68.3358,3470
68.3563,3557
68.3768,3552
68.3972,3489
68.4177,3563
68.4382,3484
68.4586,3397
68.4791,3597
68.4996,3622
68.52,3556
68.5405,3511
68.561,3547
68.5814,3513
68.6019,3462
68.6223,3414
68.6428,3422
68.6633,3516
68.6837,3416
68.7042,3409
68.7247,3517
68.7451,3582
68.7656,3414
68.7861,3601
68.8065,3473
68.827,3512
68.8474,3431
68.8679,3486
68.8884,3514
68.9088,3423
68.9293,3413
68.9498,3447
68.9702,3522
68.9907,3493
69.0112,3592
69.0316,3520
69.0521,3492
69.0725,3480
69.093,3464
69.1135,3519
69.1339,3511
69.1544,3430
69.1749,3484
69.1953,3522
69.2158,3452
69.2363,3470
69.2567,3514
69.2772,3496
69.2977,3436
69.3181,3472
69.3386,3497
69.359,3460
69.3795,3498
69.4,3486
69.4204,3508
69.4409,3377
69.4614,3437
69.4818,3438
69.5023,3422
69.5228,3582
69.5432,3346
69.5637,3439
69.5841,3458
69.6046,3397
69.6251,3407
69.6455,3458
69.666,3475
69.6865,3473
69.7069,3391
69.7274,3477
69.7479,3455
69.7683,3380
69.7888,3433
69.8092,3443
69.8297,3550
69.8502,3396
69.8706,3425
69.8911,3519
69.9116,3378
69.932,3464
69.9525,3455
69.973,3467
69.9934,3504
70.0139,3548
70.0344,3459
70.0548,3449
70.0753,3446
70.0957,3434
70.1162,3504
70.1367,3423
70.1571,3457
70.1776,3397
70.1981,3465
70.2185,3474
70.239,3466
70.2595,3520
70.2799,3380
70.3004,3550
70.3208,3481
70.3413,3464
70.3618,3326
70.3822,3466
70.4027,3410
70.4232,3479
70.4436,3426
70.4641,3423
70.4846,3366
70.505,3480
70.5255,3434
70.5459,3479
70.5664,3378
70.5869,3412
70.6073,3355
70.6278,3447
70.6483,3461
70.6687,3439
70.6892,3450
70.7097,3577
70.7301,3436
70.7506,3395
70.7711,3474
70.7915,3421
70.812,3401
70.8324,3327
70.8529,3407
70.8734,3407
70.8938,3331
70.9143,3424
70.9348,3430
70.9552,3389
70.9757,3480
70.9962,3456
71.0166,3442
71.0371,3428
71.0575,3478
71.078,3413
71.0985,3437
71.1189,3456
71.1394,3540
71.1599,3457
71.1803,3288
71.2008,3375
71.2213,3450
71.2417,3380
71.2622,3496
71.2826,3385
71.3031,3329
71.3236,3550
71.344,3417
71.3645,3435
71.385,3420
71.4054,3340
71.4259,3444
71.4464,3477
71.4668,3420
71.4873,3422
71.5078,3329
71.5282,3324
71.5487,3390
71.5691,3457
71.5896,3467
71.6101,3430
71.6305,3293
71.651,3372
71.6715,3319
71.6919,3359
71.7124,3396
71.7329,3407
71.7533,3359
71.7738,3471
71.7942,3401
71.8147,3402
71.8352,3418
71.8556,3398
71.8761,3335
71.8966,3423
71.917,3339
71.9375,3369
71.958,3233
71.9784,3441
71.9989,3340
72.0193,3387
72.0398,3346
72.0603,3442
72.0807,3340
72.1012,3368
72.1217,3409
72.1421,3357
72.1626,3359
72.1831,3435
72.2035,3372
72.224,3428
72.2445,3400
72.2649,3386
72.2854,3380
72.3058,3388
72.3263,3405
72.3468,3458
72.3672,3283
72.3877,3491
72.4082,3419
72.4286,3459
72.4491,3320
72.4696,3329
72.49,3418
72.5105,3453
72.5309,3368
72.5514,3400
72.5719,3275
72.5923,3457
72.6128,3337
72.6333,3417
72.6537,3372
72.6742,3437
72.6947,3486
72.7151,3372
72.7356,3442
72.756,3407
72.7765,3268
72.797,3309
72.8174,3370
72.8379,3299
72.8584,3350
72.8788,3410
72.8993,3463
72.9198,3338
72.9402,3417
72.9607,3471
72.9812,3318
73.0016,3406
73.0221,3392
73.0425,3436
73.063,3384
73.0835,3422
73.1039,3315
73.1244,3421
73.1449,3462
73.1653,3382
73.1858,3313
73.2063,3407
73.2267,3343
73.2472,3350
73.2676,3305
73.2881,3409
73.3086,3366
73.329,3258
73.3495,3409
73.37,3268
73.3904,3361
73.4109,3425
73.4314,3425
73.4518,3442
73.4723,3276
73.4928,3390
73.5132,3378
73.5337,3446
73.5541,3190
73.5746,3334
73.5951,3491
73.6155,3349
73.636,3419
73.6565,3429
73.6769,3329
73.6974,3247
73.7179,3339
73.7383,3426
73.7588,3341
73.7792,3374
73.7997,3361
73.8202,3355
73.8406,3335
73.8611,3345
73.8816,3435
73.902,3226
73.9225,3401
73.943,3457
73.9634,3440
73.9839,3258
74.0043,3311
74.0248,3536
74.0453,3528
74.0657,3318
74.0862,3287
74.1067,3299
74.1271,3378
74.1476,3388
74.1681,3428
74.1885,3383
74.209,3388
74.2295,3292
74.2499,3414
74.2704,3342
74.2908,3407
74.3113,3393
74.3318,3369
74.3522,3360
74.3727,3327
74.3932,3349
74.4136,3302
74.4341,3369
74.4546,3378
74.475,3396
74.4955,3380
74.5159,3456
74.5364,3288
74.5569,3398
74.5773,3302
74.5978,3375
74.6183,3343
74.6387,3322
74.6592,3455
74.6797,3464
74.7001,3364
74.7206,3349
74.741,3376
74.7615,3402
74.782,3344
74.8024,3385
74.8229,3386
74.8434,3368
74.8638,3433
74.8843,3399
74.9048,3254
74.9252,3465
74.9457,3399
74.9662,3450
74.9866,3448
75.0071,3424
75.0275,3312
75.048,3377
75.0685,3338
75.0889,3382
75.1094,3284
75.1299,3356
75.1503,3335
75.1708,3364
75.1913,3344
75.2117,3376
75.2322,3405
75.2526,3391
75.2731,3389
75.2936,3363
75.314,3332
75.3345,3378
75.355,3495
75.3754,3415
75.3959,3380
75.4164,3269
75.4368,3301
75.4573,3243
75.4777,3401
75.4982,3490
75.5187,3325
75.5391,3396
75.5596,3493
75.5801,3387
75.6005,3333
75.621,3433
75.6415,3375
75.6619,3335
75.6824,3300
75.7029,3424
75.7233,3363
75.7438,3366
75.7642,3365
75.7847,3450
75.8052,3391
75.8256,3388
75.8461,3466
75.8666,3424
75.887,3333
75.9075,3417
75.928,3347
75.9484,3302
75.9689,3469
75.9893,3422
76.0098,3364
76.0303,3338
76.0507,3338
76.0712,3297
76.0917,3376
76.1121,3266
76.1326,3410
76.1531,3381
76.1735,3315
76.194,3308
76.2144,3204
76.2349,3401
76.2554,3354
76.2758,3392
76.2963,3317
76.3168,3283
76.3372,3365
76.3577,3240
76.3782,3251
76.3986,3362
76.4191,3293
76.4396,3365
76.46,3351
76.4805,3405
76.5009,3303
76.5214,3273
76.5419,3233
76.5623,3433
76.5828,3338
76.6033,3315
76.6237,3348
76.6442,3386
76.6647,3346
76.6851,3336
76.7056,3375
76.726,3328
76.7465,3399
76.767,3313
76.7874,3280
76.8079,3258
76.8284,3228
76.8488,3284
76.8693,3322
76.8898,3359
76.9102,3319
76.9307,3243
76.9511,3286
76.9716,3190
76.9921,3316
77.0125,3271
77.033,3255
77.0535,3312
77.0739,3366
77.0944,3236
77.1149,3209
77.1353,3322
77.1558,3394
77.1763,3232
77.1967,3189
77.2172,3367
77.2376,3310
77.2581,3343
77.2786,3345
77.299,3368
